ph,Temperature,Solids,Turbidity,Potability
0.44314126442857144,0.5263157894736842,0.3529051671918926,0.7119851022877671,0
0.36129349064285715,0.08771929824561403,0.5673143557610049,0.6913699705048213,0
0.5057710360187997,0.07017543859649122,0.4449333737753505,0.5995071756475704,0
0.5057710360187997,0.15789473684210525,0.20539010069805094,0.37620344904518815,0
0.5186821801428572,0.3508771929824561,0.40461912715888715,0.41337950141803753,0
0.5114619450714286,0.38596491228070173,0.10544735714833975,0.4603688871242202,0
0.4074831982857143,0.45614035087719296,0.5402177458415508,0.511917830780866,0
0.44409093821428575,0.2807017543859649,0.3142442547468946,0.7328102563811685,0
0.619995355,0.017543859649122806,0.37209821773709245,0.4582095477405937,0
0.5057710360187997,0.49122807017543857,0.23870330216388444,0.6061479672906032,0
0.49266586721428574,0.47368421052631576,0.4158823374487955,0.6755121251654377,0
0.25103896635714285,0.43859649122807015,0.37284711719248026,0.43725001531480434,0
0.2658928918571429,0.42105263157894735,0.6180190584420914,0.41838489922480615,0
0.4610717712142857,0.5263157894736842,0.39646348989208063,0.15946897447532613,0
0.522628911,0.08771929824561403,0.51854211080687,0.3891799300434865,0
0.13175274042857144,0.12280701754385964,0.4657757058703845,0.6737499245604085,0
0.39422326114285716,0.3508771929824561,0.20048285073073674,0.436565675931178,0
0.5292132476428572,0.3684210526315789,0.15179360316550566,0.4391039757988277,0
0.42691211557142855,0.07017543859649122,0.442434688476096,0.292053525430138,0
0.45681136657142857,0.3684210526315789,0.3859428399712028,0.5182865409340139,0
0.4435458757142857,0.3684210526315789,0.21008951272929746,0.4088711694082057,0
0.4830594658571429,0.17543859649122806,0.4406516612179735,0.6554318701077708,0
0.7084797902857144,0.14035087719298245,0.3472440762404771,0.3659497908867461,0
0.7253885835714285,0.43859649122807015,0.20246558736714554,0.6716708754017774,0
0.6229804793571428,0.05263157894736842,0.4644368663350382,0.20892926904896958,0
0.5057710360187997,0.21052631578947367,0.27636511210947795,0.5547214622802041,0
0.5057710360187997,0.47368421052631576,0.4827249646475142,0.3602126379277747,0
0.43568905035714284,0.3333333333333333,0.32994803106915344,0.32573071828322936,0
0.6447705514285714,0.45614035087719296,0.45387998762192855,0.10758971790508604,0
0.4966694002142857,0.3333333333333333,0.18533673980578383,0.4163104193609378,0
0.4386341112142857,0.49122807017543857,0.43291009374848166,0.739168140480242,0
0.5055624290714286,0.2807017543859649,0.38669979327939924,0.6266795736434109,0
0.3920224506428571,0.2982456140350877,0.34748830222992727,0.68383177765173,0
0.5146827982142858,0.22807017543859648,0.39908750895550593,0.42731199205899034,0
0.6555621332857143,0.2982456140350877,0.3373609024051144,0.31362639213461907,0
0.3050511567857143,0.3508771929824561,0.39543243221744556,0.4374940259028172,0
0.5249174651428572,0.07017543859649122,0.1838580325306796,0.6486812546795235,0
0.6090121335714286,0.17543859649122806,0.18908043273181868,0.6869000079410096,0
0.5057710360187997,0.07017543859649122,0.5883119760156649,0.4813714855360182,0
0.1865739939285714,0.49122807017543857,0.5660717587241361,0.6268113764416715,0
0.6064693972857143,0.07017543859649122,0.3721925502510691,0.45860404707884295,0
0.5057710360187997,0.40350877192982454,0.3648027543781611,0.36842363149933827,0
0.6327429665000001,0.07017543859649122,0.15274881201112547,0.7706043369256949,0
0.43558260864285714,0.14035087719298245,0.45079046742491025,0.47785259292872,0
0.6014264772857143,0.05263157894736842,0.21208080070437735,0.47503844091510683,0
0.6632967872142858,0.07017543859649122,0.1968652657094144,0.7165781565513331,0
0.5625639382142857,0.2982456140350877,0.2034160065239613,0.5272431845339384,0
0.5518094934285714,0.22807017543859648,0.5936466861951443,0.43010714766496505,0
0.2420064722142857,0.08771929824561403,0.3268824112094366,0.25498221743240684,0
0.4818076225,0.12280701754385964,0.35383716590848435,0.4636703705804501,0
0.5057710360187997,0.017543859649122806,0.4554819535048289,0.7901334157685763,0
0.5131304087857143,0.0,0.226249779123569,0.5950398018529023,0
0.72228405,0.3157894736842105,0.24645022868900332,0.3735608322934392,0
0.5283866642142857,0.2982456140350877,0.14011979121149087,0.32126252788806964,0
0.5580574562857142,0.24561403508771928,0.6933590042430908,0.8990066853847609,0
0.49124692378571433,0.47368421052631576,0.4451537102638249,0.4495462416335791,0
0.5057710360187997,0.3684210526315789,0.2634625323882178,0.6077425450935904,0
0.5057710360187997,0.42105263157894735,0.4449106112522493,0.5194923821138212,0
0.5372179770714286,0.43859649122807015,0.4358243964693873,0.27052095802609194,0
0.6107768192142856,0.47368421052631576,0.46953269562482053,0.4391920224995274,0
0.7363198328571429,0.22807017543859648,0.4487600376562218,0.3469610610701456,0
0.5057710360187997,0.3157894736842105,0.4769252736422629,0.681175414256003,0
0.5265060766428571,0.14035087719298245,0.4037827511357794,0.560141716203441,0
0.7986210471428572,0.3684210526315789,0.26728700634617386,0.44617917451314054,0
0.4647491262142857,0.10526315789473684,0.27527771539232226,0.39681898071469085,0
0.4745668410714286,0.40350877192982454,0.17384507152965015,0.44676742786916246,0
0.359555285,0.08771929824561403,0.5689213001146382,0.3393738848553602,0
0.493757683,0.22807017543859648,0.2898263357810936,0.2197483367366232,0
0.5698311422142857,0.15789473684210525,0.5229204682844569,0.3974531102287768,0
0.4341668455,0.21052631578947367,0.5851098627823434,0.5202459644545283,0
0.44588674885714286,0.49122807017543857,0.4569066003211745,0.57831444469654,0
0.4330967707142857,0.24561403508771928,0.23731886599691115,0.38142123558328617,0
0.5806846795714286,0.47368421052631576,0.45173153089215057,0.3616065674040462,0
0.683028996,0.12280701754385964,0.20886010579944025,0.4372697744375119,0
0.5834137594285714,0.017543859649122806,0.4403557728814832,0.5368492123274721,0
0.6138868667857142,0.17543859649122806,0.254008937923445,0.4006412758555493,0
0.5057710360187997,0.14035087719298245,0.338613476414233,0.4215910446209114,0
0.48753342149999995,0.2807017543859649,0.7522903098104206,0.29825100737379473,0
0.5615126929285714,0.2982456140350877,0.40757853460790694,0.5119411283796559,0
0.3546981114285714,0.14035087719298245,0.3527027372391045,0.3728052276422764,0
0.44338806914285717,0.3157894736842105,0.21544028940351914,0.3969179128379657,0
0.5057710360187997,0.5087719298245614,0.32420583465279224,0.5610814503686898,0
0.6978036432857142,0.24561403508771928,0.13382426786859247,0.6024874636037058,0
0.6879046771428571,0.47368421052631576,0.3828959861648257,0.6560958892040083,0
0.37053368607142856,0.21052631578947367,0.32409046718873236,0.3314913775761014,0
0.5452550062857143,0.15789473684210525,0.2625545238190816,0.27927146284741916,0
0.41222850357142854,0.2982456140350877,0.4037106212680753,0.612395361126867,0
0.4699978092142857,0.2631578947368421,0.284636479857256,0.5910251223293628,0
0.34293959771428567,0.40350877192982454,0.2173141680880753,0.5612853340896199,0
0.5677725512857142,0.5087719298245614,0.30881091364423763,0.42394608829646446,0
0.4933565837142857,0.49122807017543857,0.3229602124749944,0.12757786954055586,0
0.5057710360187997,0.43859649122807015,0.3633641369109789,0.5661467572319908,0
0.5057710360187997,0.12280701754385964,0.19543753283885407,0.38063387180941577,0
0.6043807767142857,0.3157894736842105,0.5596442390828055,0.4390138298355077,0
0.551866772,0.24561403508771928,0.35048824935857303,0.4293130845150312,0
0.5057710360187997,0.21052631578947367,0.3157074299551385,0.440109172622424,0
0.6376484391428571,0.0,0.36942531370974546,0.5959275778029873,0
0.4434296814285714,0.15789473684210525,0.2797389891505567,0.545399079599168,0
0.43774468821428575,0.2807017543859649,0.15260978274027923,0.6019708568727548,0
0.5057710360187997,0.12280701754385964,0.19145484951055766,0.23235218623558332,0
0.5220034891428572,0.19298245614035087,0.23445206545909106,0.42467757837020226,0
0.5057710360187997,0.05263157894736842,0.6499373290878686,0.5489201340518056,0
0.6172061720714286,0.07017543859649122,0.4293938498810733,0.720949436944602,0
0.5057710360187997,0.3508771929824561,0.3297852673224638,0.5015181474758933,0
0.5823721482142857,0.24561403508771928,0.1635297909970044,0.2752482764227642,0
0.5924085792857143,0.17543859649122806,0.5729369549341681,0.4735706717716015,0
0.5057710360187997,0.19298245614035087,0.34176037741872145,0.3518356037058045,0
0.5057710360187997,0.5087719298245614,0.4217651097423815,0.4266594426167517,0
0.6778552055714285,0.07017543859649122,0.24944561388870914,0.5237223524295709,0
0.5593554530714285,0.45614035087719296,0.12107330384333566,0.5934552197012667,0
0.316448658,0.2631578947368421,0.46861057717448096,0.5548431000189071,0
0.5171956885,0.40350877192982454,0.38521753743599635,0.39824115466061644,0
0.5057710360187997,0.2807017543859649,0.31518573409918105,0.41889237360559656,0
0.490521523,0.17543859649122806,0.39062016674970534,0.4487795500094535,0
0.43783121535714287,0.43859649122807015,0.5035444488423353,0.5985793497825675,0
0.5655035316428572,0.38596491228070173,0.4411917734094862,0.41775092172433353,0
0.4651155767857143,0.2807017543859649,0.4731184468049229,0.6429256396294195,0
0.3802725417142857,0.3684210526315789,0.6124955646918226,0.27050895178672724,0
0.4835409192142857,0.22807017543859648,0.17643900156448256,0.7129023010020797,0
0.41985528857142856,0.43859649122807015,0.21888311700001148,0.4882320862166761,0
0.6810015511428571,0.017543859649122806,0.1502583363450712,0.24924161996596716,0
0.45285911628571424,0.38596491228070173,0.7372242020005518,0.42276447797315186,0
0.6186851735714286,0.45614035087719296,0.4394874475938678,0.4198205728871243,0
0.40382186678571425,0.3157894736842105,0.26502233478450227,0.7088269056532427,0
0.4732865845714286,0.3684210526315789,0.41898737920472195,0.5188718338060125,0
0.5567023980714285,0.0,0.2959258982934698,0.5148298988466629,0
0.5423662607142857,0.3157894736842105,0.29635897106560927,0.36440492304783517,0
0.5259097501428571,0.40350877192982454,0.2618369232844716,0.5593709930043487,0
0.6657361032142858,0.47368421052631576,0.257464461096448,0.5210455155984117,0
0.2656994031428571,0.07017543859649122,0.3820624027942044,0.2398180627717905,0
0.475400359,0.14035087719298245,0.33249300307695895,0.2839184562299112,0
0.7049198486428571,0.49122807017543857,0.24637721845192811,0.3602741143883532,0
0.3993296025714286,0.3333333333333333,0.5754711700826456,0.6195585208924181,0
0.39674546507142855,0.08771929824561403,0.5093650659418525,0.12212404745698624,0
0.2947520510714286,0.5087719298245614,0.17888152169498817,0.5691436914350539,0
0.42643111835714287,0.40350877192982454,0.2627508949523002,0.7522545040650406,0
0.5057710360187997,0.03508771929824561,0.2600934849004868,0.595751100207979,0
0.5977967395714286,0.15789473684210525,0.20777764207328686,0.4121288203819248,0
0.44887487442857144,0.3508771929824561,0.19514808308589365,0.36436609737190395,0
0.8048448842857142,0.47368421052631576,0.09390541919004457,0.5111263000567215,0
0.6641441434285714,0.3333333333333333,0.22443624465319298,0.4218801747022121,0
0.563962089,0.42105263157894735,0.12229735194742725,0.526932747211193,0
0.5676775561428571,0.017543859649122806,0.5602024244595591,0.4255726678010967,0
0.7161542257142858,0.3508771929824561,0.24038968745715866,0.5165962529778787,0
0.4634423742857143,0.40350877192982454,0.567158269489571,0.5940770601247873,0
0.41926691107142855,0.07017543859649122,0.3599511446745456,0.6124626674229533,0
0.5057710360187997,0.08771929824561403,0.346259633976273,0.41784360219323136,0
0.37886733285714286,0.15789473684210525,0.4101150137275255,0.5134663762525997,0
0.5381153445,0.40350877192982454,0.18588871087811246,0.380556624503687,0
0.29125769464285717,0.17543859649122806,0.29346759209919665,0.24743023841936096,0
0.5057710360187997,0.5087719298245614,0.6174603997149282,0.4582819720173946,0
0.5061548857857143,0.40350877192982454,0.06540461199645924,0.37181693193420307,0
0.4479294407857143,0.017543859649122806,0.4026712839838458,0.7286030177727358,0
0.5684120245714286,0.21052631578947367,0.27651439497441604,0.3782843433541313,0
0.6339744484285715,0.2982456140350877,0.46246098580907297,0.48345463395726984,0
0.5057710360187997,0.2807017543859649,0.29449564958928903,0.5498767897523161,0
0.47240779414285716,0.21052631578947367,0.4158460827150567,0.3951164891283797,0
0.5525503587142857,0.43859649122807015,0.26931609996306405,0.1320876415201362,0
0.7089315234285715,0.3157894736842105,0.17048595159395621,0.6152020209869541,0
0.6430416507142857,0.3157894736842105,0.3152743959310729,0.6532118387218756,0
0.3639833189285714,0.2631578947368421,0.4266615394742809,0.5487225316695027,0
0.6139055077142858,0.22807017543859648,0.37597416883943097,0.6247064660616374,0
0.5059842186428571,0.2631578947368421,0.13560681356696763,0.4608963291737569,0
0.548776607,0.08771929824561403,0.19349046544622192,0.4402735466061638,0
0.5057710360187997,0.38596491228070173,0.2947408904170612,0.3522781285687276,0
0.45855517671428575,0.15789473684210525,0.49976377022313595,0.31106696105123843,0
0.31737420707142855,0.3157894736842105,0.40533751890946124,0.34379369181319724,0
0.4984760187142857,0.3508771929824561,0.37423913304091877,0.6271399576479486,0
0.4731152547142857,0.24561403508771928,0.2765948937693083,0.2770213558328607,0
0.2617650401428571,0.14035087719298245,0.45614058439675725,0.3528375225940632,0
0.3438668300714286,0.24561403508771928,0.28452681739031227,0.707289053696351,0
0.4128338360714286,0.15789473684210525,0.3914115608563904,0.6062350601247872,0
0.4955584845,0.0,0.2020359917420671,0.4299658846662885,0
0.5311987577857142,0.03508771929824561,0.46339533469485117,0.4306416560786539,0
0.33737946950000003,0.017543859649122806,0.36962131427346195,0.46655070807335974,0
0.6700470036428571,0.5263157894736842,0.24358495870009728,0.4886271595764795,0
0.5578674952142857,0.19298245614035087,0.3299816717855933,0.4885183794668179,0
0.6740455117142857,0.08771929824561403,0.33500645024301406,0.559863384382681,0
0.6718804109285715,0.017543859649122806,0.45360936352209924,0.31145357477784086,0
0.45151852249999996,0.43859649122807015,0.1348169760492157,0.5769440733598035,0
0.5057710360187997,0.45614035087719296,0.2900093806964822,0.407478577992059,0
0.3360968925714286,0.3508771929824561,0.31581030461332815,0.3757704923425979,0
0.6354584991428572,0.47368421052631576,0.14037902313135045,0.4255900421629798,0
0.47013415728571434,0.3157894736842105,0.6050035871930107,0.5202614603894876,0
0.48251042157142854,0.2807017543859649,0.2990785842540234,0.7019719699376065,0
0.6746521312857142,0.5614035087719298,0.21094035229187522,0.45853001455851766,1
0.6446317883571429,0.6140350877192983,0.32080012771097555,0.4793440170164492,1
0.5057710360187997,0.5964912280701754,0.37898726978981573,0.2452851198714313,1
0.48572279214285713,0.631578947368421,0.6374133779755469,0.45470597466439794,1
0.5124382259285715,0.5789473684210527,0.32968962509075617,0.47076870051049347,1
0.5469993740714286,0.6842105263157895,0.22862753381900214,0.1866697462658348,1
0.5944990480000001,0.6842105263157895,0.4552685828035492,0.4919901168462847,1
0.42387707807142855,0.7017543859649122,0.3764590651900022,0.7124021599546227,1
0.7001943415714286,0.5964912280701754,0.44390374748083056,0.248560007751938,1
0.43585394507142855,0.5614035087719298,0.2570505119763969,0.3943271563622614,1
0.3569836143571429,0.7543859649122807,0.43555875872125516,0.36956568462847417,1
0.34398334221428567,0.7017543859649122,0.263867691113685,0.5530769164303271,1
0.46771575414285715,0.5614035087719298,0.4135444709399513,0.40874652524106647,1
0.9411001228571428,0.7192982456140351,0.31059219723904036,0.5023491189260729,1
0.47271506471428576,0.7543859649122807,0.3165178787554756,0.5648885893363585,1
0.5562896237857143,0.6666666666666666,0.4853051351756747,0.36278260862166767,1
0.37084530907142854,0.6491228070175439,0.2388122801362537,0.45562505936850073,1
0.40188139485714286,0.5964912280701754,0.23185593400827068,0.09327259916808471,1
0.4906884957857143,0.7543859649122807,0.3514890096516253,0.6195315662696161,1
0.6470448874285715,0.6666666666666666,0.25311894047695693,0.41636121573076196,1
0.5208491660714286,0.5964912280701754,0.45090781875751007,0.7333546583475137,1
0.5197077695714286,0.543859649122807,0.36652761404589185,0.6829831344299491,1
0.46519550885714284,0.5789473684210527,0.36374104500692966,0.5980267780298734,1
0.5148490557857143,0.631578947368421,0.5825896031795211,0.43727378937417277,1
0.5057710360187997,0.631578947368421,0.25982905885059376,0.4391981972017395,1
0.3803529897142857,0.5789473684210527,0.5750430125693391,0.5628924042352053,1
0.5058786177857143,0.6842105263157895,0.4847741373192101,0.3848699920589904,1
0.3810131128571429,0.631578947368421,0.4691890786917119,0.6884774250330875,1
0.7687069857142858,0.631578947368421,0.42161534531769607,0.6072600710909435,1
0.4490576391428571,0.7543859649122807,0.22093681400188075,0.5019594015882018,1
0.6996113356428572,0.6666666666666666,0.33431360480194316,0.28274130043486484,1
0.5864602546428571,0.6140350877192983,0.22349335230970782,0.6666770958593307,1
0.4958371027142857,0.5614035087719298,0.3249400109894532,0.5886147042919267,1
0.7397227735714286,0.5789473684210527,0.7930322199022497,0.5202967368122519,1
0.568498878,0.631578947368421,0.3826351150865147,0.6141062423898658,1
0.2773307915,0.5789473684210527,0.12200499070360822,0.43183992947627153,1
0.4051267023571428,0.5614035087719298,0.25659451528557775,0.4505879648326717,1
0.7145214671428571,0.7368421052631579,0.7518606435850381,0.6232523840045378,1
0.46806053385714286,0.6666666666666666,0.5530709285004056,0.6122114114199282,1
0.5448966230714286,0.6666666666666666,0.42562286878826977,0.5165545751559841,1
0.3422028957142857,0.6491228070175439,0.28800698466660907,0.3420039601058802,1
0.5507828527857143,0.543859649122807,0.10231599146160927,0.536764382681036,1
0.5922356432857142,0.6140350877192983,0.3232376192937884,0.3733601665721309,1
0.4423692929285714,0.5789473684210527,0.2062642698847758,0.381290468519569,1
0.6451900413571429,0.6491228070175439,0.2511602140187876,0.6574434244658726,1
0.4385352672142857,0.7368421052631579,0.12741752162784722,0.34239116146719606,1
0.5092446235714286,0.5789473684210527,0.4189986225493998,0.37220850879183215,1
0.5057710360187997,0.6491228070175439,0.35509297554594976,0.5028531431272453,1
0.3870359830714286,0.6842105263157895,0.5842055796106392,0.5779050086972963,1
0.5768210362857144,0.5789473684210527,0.47881223374219983,0.4221818198147098,1
0.5057710360187997,0.6140350877192983,0.36434271967833187,0.49758014709775,1
0.7178338371428571,0.6491228070175439,0.18448170428653926,0.6964412597844583,1
0.4048321890714286,0.5789473684210527,0.2730911064224978,0.41278384496124026,1
0.5057710360187997,0.6140350877192983,0.45077863300792054,0.4458158559273965,1
0.6374271862857144,0.7368421052631579,0.4531361973299293,0.5115491000189071,1
0.45920473664285716,0.6491228070175439,0.2508039793336893,0.5170700268481755,1
0.4971859644285714,0.6140350877192983,0.18106077411314514,0.6671998842881453,1
0.41954827471428574,0.5789473684210527,0.3102430280024959,0.749119093401399,1
0.4853906435714285,0.6666666666666666,0.24595004983543667,0.7020397341652487,1
0.7172162835714285,0.6140350877192983,0.2618038534453729,0.44574827112875787,1
0.5057710360187997,0.6666666666666666,0.7254673614457314,0.5057252179996218,1
0.5211455524285714,0.7368421052631579,0.5865204644070665,0.5139962408772925,1
0.5057710360187997,0.6140350877192983,0.47578334114569787,0.3871388525241066,1
0.41876008807142856,0.7192982456140351,0.7182896190037816,0.7671433049725846,1
0.5208672717857142,0.7192982456140351,0.552828438457498,0.5704126609945169,1
0.5759146887857144,0.6140350877192983,0.18465994214216527,0.5713446776328228,1
0.55871221,0.7368421052631579,0.3775843051477348,0.3938283862733976,1
0.807271,0.5614035087719298,0.6387960952714001,0.35159394913972397,1
0.47098316521428574,0.6842105263157895,0.4148780555140721,0.16951750709018718,1
0.6543634723571429,0.7543859649122807,0.43176382655744333,0.6500399200226886,1
0.5057710360187997,0.5789473684210527,0.23291656286647883,0.8456384367555303,1
0.33163950371428574,0.7543859649122807,0.2593327674467846,0.47889341898279447,1
0.5570324054285715,0.6140350877192983,0.5316962523817169,0.5024139162412554,1
0.39745303507142854,0.6666666666666666,0.17937063189858235,0.1580616088107393,1
0.5633279447857144,0.631578947368421,0.6326294079603068,0.5936818884477217,1
0.5316563581428572,0.6842105263157895,0.21723566941621147,0.22969045112497635,1
0.26122308092857144,0.5614035087719298,0.38445762696018654,0.3525486349026281,1
0.6855137040714286,0.7368421052631579,0.3420400871209171,0.6986486804688976,1
0.4974447102142857,0.6140350877192983,0.4865879438470363,0.48032474418604654,1
0.5480649659285715,0.6666666666666666,0.37218524049262636,0.5328469430894309,1
0.4812145765714286,0.7543859649122807,0.40018553495888226,0.4940764395916053,1
0.5057710360187997,0.5614035087719298,0.2996300332124766,0.5077983227453204,1
0.3844635027857143,0.7017543859649122,0.29337631805606007,0.5149045723199093,1
0.5016394366428572,0.6666666666666666,0.2570739745918142,0.6658928150879183,1
0.5057710360187997,0.7543859649122807,0.44387875119695086,0.2872255812062772,1
0.7161588435714286,0.543859649122807,0.41357255262129855,0.4322610079410097,1
0.3988452141428572,0.631578947368421,0.5739597689561077,0.4575830820570997,1
0.5680663654285715,0.7543859649122807,0.3004696773729085,0.7203658094157687,1
0.39287047435714284,0.631578947368421,0.3408830500997973,0.5158780395159765,1
0.5388357475714286,0.7017543859649122,0.3085901433743611,0.412277666477595,1
0.48916653992857145,0.6666666666666666,0.2055053914868971,0.5571194093401398,1
0.5057710360187997,0.543859649122807,0.49190098400207083,0.4404527305728871,1
0.4221608377857143,0.6491228070175439,0.2450307307692405,0.41802286027604457,1
0.6226300238571428,0.5964912280701754,0.18739465345185086,0.33184510625827196,1
0.4297777954285714,0.6666666666666666,0.2682010326881913,0.5619718723766307,1
0.6834159089999999,0.6140350877192983,0.631569304499709,0.5195536122140291,1
0.30687478742857144,0.631578947368421,0.31772672786195455,0.5130136097560977,1
0.2536842269285714,0.5614035087719298,0.6345562930246654,0.4757031518245416,1
0.6092620962857144,0.6666666666666666,0.2936116805878211,0.4397883979958404,1
0.5760956454285714,0.7192982456140351,0.3455366208611544,0.43607330440536973,1
0.6541746545,0.5614035087719298,0.2540968607507604,0.5814401079599167,1
0.6320418773571428,0.6842105263157895,0.5206754255775136,0.48490865154093404,1
0.6782468844285715,0.6842105263157895,0.2917173729664881,0.5139991073927018,1
0.5752067082857143,0.543859649122807,0.14291039528768293,0.413092180374362,1
0.19989636421428572,0.5789473684210527,0.43690589034438915,0.4184632675363964,1
0.45899099042857144,0.6666666666666666,0.19118650793497244,0.43144951843448665,1
0.5540906904285714,0.7192982456140351,0.4094626831738808,0.5134112849309888,1
0.5534753361428572,0.6666666666666666,0.47631059866373593,0.20075827056154286,1
0.36552787878571424,0.7368421052631579,0.5022993085526583,0.4702568428814521,1
0.534395383,0.5964912280701754,0.19320633238870621,0.5316818750236341,1
0.3838730417857143,0.631578947368421,0.3134208736127487,0.4145922552467386,1
0.5045462125714286,0.6842105263157895,0.28931132134087406,0.367908156551333,1
0.49117507450000003,0.6491228070175439,0.3555971324803616,0.585241241633579,1
0.34374526085714285,0.5789473684210527,0.18298011134826875,0.29703079977311403,1
0.3566807667142857,0.7192982456140351,0.22296292910687973,0.32214205653242584,1
0.3420615044285714,0.5789473684210527,0.4573204942744765,0.2735587419171866,1
0.28837769564285715,0.6666666666666666,0.8537378641289051,0.30157847797315185,1
0.46470517921428567,0.5789473684210527,0.4796510382515754,0.5762012851200604,1
0.48426956907142854,0.7192982456140351,0.3955936641017271,0.24184241312157312,1
0.49660797671428575,0.6842105263157895,0.5486521341241004,0.5020789345812062,1
0.4020290656428571,0.5789473684210527,0.4599453712136877,0.6807871270561543,1
0.4261428920714286,0.6842105263157895,0.27959552539252847,0.5156247430516165,1
